,tweet_id,user_id,user_name,user_location,user_verified,user_followers,user_following,retweets,favorites,liked,fetched_at,from_query
252,1437991545370812418,4352764108,SkarletPixels,helloskarlet@gmail.com,False,314,1083,1,4,True,16/9/2021,new earrings
253,1437985349419024391,468789462,cottond13,"Chicago,IL",False,1012,1181,1,0,True,16/9/2021,new earrings
254,1437985242753560583,931050374177415168,mea_r25,,False,109,85,0,3,True,16/9/2021,new earrings
255,1437983608078172163,42482540,snarkeygirl,"Paradise, NV",False,114,117,0,1,True,16/9/2021,new earrings
256,1437976351642849282,1070874808861118466,lilaclanterns,"20s, she/her/hers",False,65,460,0,4,True,16/9/2021,new earrings
257,1437975561750548482,2467976412,lilreddmonroe,"hunters point,ca",False,1255,385,0,1,True,16/9/2021,new earrings
258,1437972468648402947,1194805339746492416,nyantreasures,Japan,False,1632,692,0,1,True,16/9/2021,new earrings
259,1437956932883603456,1094083890933915648,HankTrash,,False,604,240,0,0,True,16/9/2021,new earrings
260,1437953034080997376,1084177736766242816,Baublesboutiqu1,"South Carolina, USA",False,1644,1750,3,4,True,16/9/2021,new earrings
261,1437952435499278340,1224161205885063168,madelynnotmadi,,False,1040,302,0,51,True,16/9/2021,new earrings
262,1437949241494687744,110096214,njaicex,"New Mexico, USA",False,359,295,0,0,True,16/9/2021,new earrings
263,1437931935716708353,1217490833705848832,senpyocom,,False,64,71,3,0,True,16/9/2021,new earrings
264,1437922728472825858,2396569663,KarinMary1,"Tauranga Moana, Aotearoa",False,2284,2153,0,23,True,16/9/2021,new earrings
265,1437916513512529923,30257506,JayAreFromEarth,"Seattle, WA",False,212,764,0,1,True,16/9/2021,new earrings
266,1437915621040267265,551789519,dedriaaa,601📍662,False,1020,808,0,0,True,16/9/2021,new earrings
267,1438498831608520711,2727687683,Dragonfly_Denim,"Albany, NY",False,344,753,0,0,True,16/9/2021,bead earrings
268,1438498649978376192,1302791825929973761,Indu50229869,,False,0,6,0,0,True,16/9/2021,bead earrings
269,1438498304749355009,1317127009659768832,WBeadworks,Chicago suburbs,False,174,211,1,0,True,16/9/2021,bead earrings
270,1438487035426258948,1016667009994706945,rosymoonuk,"England, United Kingdom",False,343,447,0,0,True,16/9/2021,bead earrings
271,1438477969148850178,1365366849286918149,ResaleDay,,False,252,763,0,0,True,16/9/2021,bead earrings
272,1438452787680096262,4001414271,sonicpollyr,"Oswestry, England",False,682,818,1,1,True,16/9/2021,bead earrings
273,1438360090105589763,32672892,MarlosFinds,"Chicagoland, IL",False,16939,16003,0,0,True,16/9/2021,bead earrings
274,1438329088435908611,715202022790680576,UyleesBoutique,"Sacramento, CA",False,585,139,0,0,True,16/9/2021,bead earrings
275,1438321197352116225,362667083,licornemauve,"QUÉBEC, CANADA",False,271,11,0,0,True,16/9/2021,bead earrings
276,1438318027892690946,715202022790680576,UyleesBoutique,"Sacramento, CA",False,585,139,0,0,True,16/9/2021,bead earrings
277,1438315210960424969,2224112012,EtsySocial,,False,18937,2281,3,0,True,16/9/2021,bead earrings
278,1438307185755365379,84971572,gilliauna,Pacific NW (BC & WA),False,6677,5383,0,0,True,16/9/2021,bead earrings
279,1438294139804823560,146408367,thekandibar,U.S.A.,False,177,128,0,1,True,16/9/2021,bead earrings
280,1438294064244396032,146408367,thekandibar,U.S.A.,False,177,128,0,1,True,16/9/2021,bead earrings
281,1438293968106708992,146408367,thekandibar,U.S.A.,False,177,128,0,1,True,16/9/2021,bead earrings
282,1438273126090092553,2398191625,ShamisesBliss,Virginia,False,1982,2077,0,0,True,16/9/2021,bead earrings
283,1438259463002198027,130528988,Witschy,Wichita Kansas,False,504,278,0,0,True,16/9/2021,bead earrings
284,1438255203015352322,382735881,EstateFinds4u2,North Carolina,False,12419,4589,0,0,True,16/9/2021,bead earrings
285,1438086076896141312,13531432,eevintage,USA,False,2768,1859,0,0,True,16/9/2021,bead earrings
286,1437950525845032962,31076417,folkgirl84,Edmonton (Treaty Six),False,104,162,0,3,True,16/9/2021,bead earrings
287,1437944252592533512,1237537366421565440,AEarwings,California,False,4,81,0,0,True,16/9/2021,bead earrings
288,1437924761078697984,13531432,eevintage,USA,False,2768,1859,0,0,True,16/9/2021,bead earrings
289,1437918886675066880,19854456,StirLaughRepeat,"Charlotte, NC",False,3699,4872,0,0,True,16/9/2021,bead earrings
290,1437876306155347976,1237537366421565440,AEarwings,California,False,4,81,0,0,True,16/9/2021,bead earrings
291,1437810658112851973,893558822,ronnyswork,,False,147,146,0,0,True,16/9/2021,bead earrings
292,1437808357407137793,1237537366421565440,AEarwings,California,False,4,81,0,0,True,16/9/2021,bead earrings
293,1437793669487239174,1400611071766011905,JnGifts,"Indianapolis, Indiana",False,109,545,0,1,True,16/9/2021,bead earrings
294,1437771425432014848,16786696,mcpatti,"Baker City, Oregon",False,1235,1180,0,0,True,16/9/2021,bead earrings
295,1437769237251047425,16786696,mcpatti,"Baker City, Oregon",False,1235,1180,0,0,True,16/9/2021,bead earrings
296,1437730009595056132,1429705647868678145,Nani1Nan,,False,20,29,0,2,True,16/9/2021,bead earrings
297,1437703073644912640,1400611071766011905,JnGifts,"Indianapolis, Indiana",False,109,545,0,0,True,16/9/2021,bead earrings
298,1437683042814935041,2224112012,EtsySocial,,False,18937,2281,3,1,True,16/9/2021,bead earrings
299,1437660272584314880,1429705647868678145,Nani1Nan,,False,20,29,0,0,True,16/9/2021,bead earrings
300,1437604534642266121,16278888,diana_art,USA,False,4805,2107,0,0,True,16/9/2021,bead earrings
301,1437598110822273024,258355229,Poshmark_Beth,Huntsville Alabama,False,679,1139,0,0,True,16/9/2021,bead earrings
302,1437575059267272704,19854456,StirLaughRepeat,"Charlotte, NC",False,3699,4872,0,0,True,16/9/2021,bead earrings
303,1437548635487617039,44782127,mancinisouth,https://www.etsy.com/shop/sere,False,1064,1447,0,0,True,16/9/2021,bead earrings
304,1437509295004921870,3047634725,monalaina,"Michigan, USA",False,2819,3238,2,1,True,16/9/2021,bead earrings
305,1437488978479828995,16786696,mcpatti,"Baker City, Oregon",False,1235,1180,0,0,True,16/9/2021,bead earrings
306,1437471529395126276,33592344,jleighdesigns,"Mansfield, TX",False,357,718,0,0,True,16/9/2021,bead earrings
307,1437448892870766598,3047634725,monalaina,"Michigan, USA",False,2819,3238,1,1,True,16/9/2021,bead earrings
308,1437408881890713601,20877899,sendinglovegems,"Phoenix, Arizona",False,4079,1032,0,0,True,16/9/2021,bead earrings
309,1437234822385127427,362667083,licornemauve,"QUÉBEC, CANADA",False,271,11,0,0,True,16/9/2021,bead earrings
310,1437214356698279936,19854456,StirLaughRepeat,"Charlotte, NC",False,3699,4872,2,1,True,16/9/2021,bead earrings
311,1437163875158396934,2224112012,EtsySocial,,False,18937,2281,11,2,True,16/9/2021,bead earrings
312,1437148727295287299,362667083,licornemauve,"QUÉBEC, CANADA",False,271,11,0,0,True,16/9/2021,bead earrings
313,1437141368619556867,896407334100115456,CherylPolParrot,"Sheffield, England",False,793,777,0,0,True,16/9/2021,bead earrings
314,1437133219074232324,258355229,Poshmark_Beth,Huntsville Alabama,False,679,1139,0,0,True,16/9/2021,bead earrings
315,1437120005179645955,130528988,Witschy,Wichita Kansas,False,504,278,0,0,True,16/9/2021,bead earrings
316,1437117475850752008,896407334100115456,CherylPolParrot,"Sheffield, England",False,793,777,0,0,True,16/9/2021,bead earrings
317,1437116952422621184,896407334100115456,CherylPolParrot,"Sheffield, England",False,793,777,0,0,True,16/9/2021,bead earrings
318,1437116908667473920,896407334100115456,CherylPolParrot,"Sheffield, England",False,793,777,0,1,True,16/9/2021,bead earrings
319,1437116709798830081,896407334100115456,CherylPolParrot,"Sheffield, England",False,793,777,0,0,True,16/9/2021,bead earrings
320,1437111887016177665,900694742253568002,scotticohn,,False,408,370,4,1,True,16/9/2021,bead earrings
321,1437111804111380481,258355229,Poshmark_Beth,Huntsville Alabama,False,679,1139,0,0,True,16/9/2021,bead earrings
322,1437079651944337416,16786696,mcpatti,"Baker City, Oregon",False,1235,1180,0,0,True,16/9/2021,bead earrings
323,1437056806669328386,16786696,mcpatti,"Baker City, Oregon",False,1235,1180,0,0,True,16/9/2021,bead earrings
324,1437020074636894209,832256847239315458,chestnutcrochet,"Manlius, NY",False,3949,1182,0,0,True,16/9/2021,bead earrings
325,1437003562807091203,767297411035389952,NlessBrainStorm,"Florida, USA",False,1239,1395,0,0,True,16/9/2021,bead earrings
326,1436996667983663108,1398312575398469636,mycharmingme,"London, England",False,428,793,0,0,True,16/9/2021,bead earrings
327,1436944008618647552,1145305333390290944,HaluschakIrina,,False,11,2,0,1,True,16/9/2021,bead earrings
328,1436908441898045442,2224112012,EtsySocial,,False,18937,2281,3,3,True,16/9/2021,bead earrings
329,1436841749973020673,2224112012,EtsySocial,,False,18937,2281,4,3,True,16/9/2021,bead earrings
330,1436840615615074305,269871742,thepjcompany,,False,842,799,0,0,True,16/9/2021,bead earrings
331,1436686533805764613,26017385,bagsandbaubles,Northern California,False,238,259,0,0,True,16/9/2021,bead earrings
332,1436631626994364417,1178862189094027264,AuthorsLori,#jewelry #wood #handmade ,False,834,710,1,1,True,16/9/2021,bead earrings
333,1436441341588906004,896407334100115456,CherylPolParrot,"Sheffield, England",False,793,777,0,0,True,16/9/2021,bead earrings
334,1436440422042292226,896407334100115456,CherylPolParrot,"Sheffield, England",False,793,777,0,0,True,16/9/2021,bead earrings
335,1436424026403053594,94803172,Kimbohat,Scottish Borders,False,2352,2686,0,0,True,16/9/2021,bead earrings
336,1436328789747937280,1276642304,turquoiseseller,"Tucson, Arizona",False,499,1386,0,0,True,16/9/2021,bead earrings
337,1436323265350410248,1944328884,LovesVintage43,Greater London,False,11871,4529,7,6,True,16/9/2021,bead earrings
338,1436315727569502209,269871742,thepjcompany,,False,842,799,0,0,True,16/9/2021,bead earrings
339,1436255189774831617,1016667009994706945,rosymoonuk,"England, United Kingdom",False,343,447,1,1,True,16/9/2021,bead earrings
340,1436223329241763883,1400611071766011905,JnGifts,"Indianapolis, Indiana",False,109,545,0,0,True,16/9/2021,bead earrings
341,1436208244293136384,46791708,LetsHelpAnimals,"Santa Barbara, CA",False,6407,2050,0,0,True,16/9/2021,bead earrings
342,1436087540151427073,896407334100115456,CherylPolParrot,"Sheffield, England",False,793,777,0,0,True,16/9/2021,bead earrings
343,1436051148104929280,3069937458,AfriArtisan,United Kingdom,False,4757,148,1,2,True,16/9/2021,bead earrings
344,1436046582261112837,557822056,BonsVintAttic,In the Mitten,False,1310,582,0,0,True,16/9/2021,bead earrings
345,1436039032883093507,3069937458,AfriArtisan,United Kingdom,False,4757,148,0,3,True,16/9/2021,bead earrings
346,1436002807346196480,1177601837098254337,Davnic3,Canada,False,424,485,0,1,True,16/9/2021,bead earrings
347,1435902849289015297,896407334100115456,CherylPolParrot,"Sheffield, England",False,793,777,0,0,True,16/9/2021,bead earrings
348,1435902799926136832,896407334100115456,CherylPolParrot,"Sheffield, England",False,793,777,0,0,True,16/9/2021,bead earrings
349,1435902703541137413,896407334100115456,CherylPolParrot,"Sheffield, England",False,793,777,0,0,True,16/9/2021,bead earrings
350,1435883205433995266,542918259,ruby_redsky,Ebay Esty & Amazon #onlineshop,False,19120,4410,1,0,True,16/9/2021,bead earrings
351,1435852541003190273,4220549836,EyeVArt,"Manchester, England",False,2174,2095,0,0,True,16/9/2021,bead earrings
352,1435769132528635906,1237545625,hvaradhan,"Baldwinsville, NY",False,3323,1770,2,3,True,16/9/2021,bead earrings
353,1435723532735033346,2398191625,ShamisesBliss,Virginia,False,1982,2077,0,0,True,16/9/2021,bead earrings
354,1435723141452599304,2398191625,ShamisesBliss,Virginia,False,1982,2077,1,0,True,16/9/2021,bead earrings
355,1435721527098544128,2398191625,ShamisesBliss,Virginia,False,1982,2077,0,0,True,16/9/2021,bead earrings
356,1435718764029435904,557822056,BonsVintAttic,In the Mitten,False,1310,582,0,0,True,16/9/2021,bead earrings
